time,station_id,station_name,latitude,longitude,depth,mass_concentration_of_oxygen_in_sea_water,sample_depth,sea_water_temperature,sea_water_salinity,fractional_saturation_of_oxygen_in_sea_water
UTC,,,degrees_north,degrees_east,m,mg/L,m,degree_C,,percent
2018-06-10T23:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T00:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T00:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T00:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T00:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T01:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T01:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T01:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T01:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T02:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T02:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T02:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T02:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T03:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T03:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T03:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T03:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T04:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T04:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T04:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T04:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T05:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T05:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T05:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T05:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T06:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T06:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T06:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T06:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T07:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T07:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T07:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T07:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T08:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T08:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T08:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T08:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T09:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T09:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T09:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T09:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T10:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T10:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T10:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T10:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T11:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T11:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T11:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T11:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T12:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T12:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T12:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T12:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T13:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T13:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T13:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T13:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T14:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T14:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T14:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T14:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T15:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T15:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T15:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T15:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T16:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T16:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T16:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T16:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T17:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T17:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T17:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T17:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T18:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T18:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T18:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T18:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T19:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T19:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T19:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T19:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T20:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T20:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T20:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T20:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T21:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T21:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T21:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T21:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T22:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T22:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T22:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T22:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T23:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T23:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T23:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-11T23:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T00:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T00:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T00:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T00:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T01:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T01:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T01:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T01:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T02:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T02:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T02:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T02:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T03:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T03:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T03:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T03:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T04:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T04:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T04:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T04:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T05:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T05:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T05:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T05:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T06:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T06:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T06:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T06:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T07:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T07:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T07:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T07:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T08:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T08:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T08:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T08:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T09:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T09:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T09:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T09:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T10:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T10:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T10:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T10:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T11:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T11:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T11:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T11:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T12:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T12:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T12:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T12:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T13:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T13:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T13:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T13:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T14:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T14:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T14:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T14:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T15:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T15:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T15:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T15:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T16:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T16:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T16:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T16:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T17:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T17:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T17:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T17:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T18:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T18:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T18:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T18:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T19:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T19:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T19:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T19:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T20:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T20:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T20:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T20:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T21:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T21:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T21:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T21:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T22:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T22:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T22:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T22:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T23:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T23:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T23:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-12T23:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T00:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T00:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T00:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T00:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T01:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T01:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T01:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T01:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T02:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T02:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T02:30:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T02:45:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T03:00:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
2018-06-13T03:15:00Z,HAU,Harris_Creek_Upstream,38.77315,-76.2823,0.3,NaN,NaN,NaN,NaN,NaN
